ref,url,content
Rule 80(7),https://www.wipo.int/pct/en/texts/rules/r80.html,End of Working Day
Rule 80(7)(a),https://www.wipo.int/pct/en/texts/rules/r80.html,A period expiring on a given day shall expire at the moment the national Office or intergovernmental organization with which the document must be filed or to which the fee must be paid closes for business on that day.
Rule 80(7)(b),https://www.wipo.int/pct/en/texts/rules/r80.html,Any Office or organization may depart from the provisions of paragraph (a) up to midnight on the relevant day.
Rule 81(1),https://www.wipo.int/pct/en/texts/rules/r81.html,Proposal
Rule 81(1)(a),https://www.wipo.int/pct/en/texts/rules/r81.html,Any Contracting State or the Director General may propose a modification under Article 47(2).
Rule 81(1)(b),https://www.wipo.int/pct/en/texts/rules/r81.html,Proposals made by a Contracting State shall be presented to the Director General.
Rule 81(2),https://www.wipo.int/pct/en/texts/rules/r81.html,Decision by the Assembly
Rule 81(2)(a),https://www.wipo.int/pct/en/texts/rules/r81.html,"When the proposal is made to the Assembly, its text shall be sent by the Director General to all Contracting States at least two months in advance of that session of the Assembly whose agenda includes the proposal."
Rule 81(2)(b),https://www.wipo.int/pct/en/texts/rules/r81.html,"During the discussion of the proposal in the Assembly, the proposal may be amended or consequential amendments proposed."
Rule 81(2)(c),https://www.wipo.int/pct/en/texts/rules/r81.html,The proposal shall be considered adopted if none of the Contracting States present at the time of voting votes against the proposal.
Rule 81(3),https://www.wipo.int/pct/en/texts/rules/r81.html,Voting by Correspondence
Rule 81(3)(a),https://www.wipo.int/pct/en/texts/rules/r81.html,"When voting by correspondence is chosen, the proposal shall be included in a written communication from the Director General to the Contracting States, inviting them to express their vote in writing."
Rule 81(3)(b),https://www.wipo.int/pct/en/texts/rules/r81.html,The invitation shall fix the time limit within which the reply containing the vote expressed in writing must reach the International Bureau. That time limit shall not be less than three months from the date of the invitation.
Rule 81(3)(c),https://www.wipo.int/pct/en/texts/rules/r81.html,Replies must be either positive or negative. Proposals for amendments or mere observations shall not be regarded as votes.
Rule 81(3)(d),https://www.wipo.int/pct/en/texts/rules/r81.html,The proposal shall be considered adopted if none of the Contracting States opposes the amendment and if at least one-half of the Contracting States express either approval or indifference or abstention.
Rule 82(1),https://www.wipo.int/pct/en/texts/rules/r82.html,Delay or Loss in Mail
Rule 82(1)(a),https://www.wipo.int/pct/en/texts/rules/r82.html,"Any interested party may offer evidence that he has mailed the document or letter five days prior to the expiration of the time limit. Except in cases where surface mail normally arrives at its destination within two days of mailing, or where no airmail service is available, such evidence may be offered only if the mailing was by airmail. In any case, evidence may be offered only if the mailing was by mail registered by the postal authorities."
Rule 82(1)(b),https://www.wipo.int/pct/en/texts/rules/r82.html,"If the mailing, in accordance with paragraph (a), of a document or letter is proven to the satisfaction of the national Office or intergovernmental organization which is the addressee, delay in arrival shall be excused, or, if the document or letter is lost in the mail, substitution for it of a new copy shall be permitted, provided that the interested party proves to the satisfaction of the said Office or organization that the document or letter offered in substitution is identical with the document or letter lost."
Rule 82(1)(c),https://www.wipo.int/pct/en/texts/rules/r82.html,"In the cases provided for in paragraph (b), evidence of mailing within the prescribed time limit, and, where the document or letter was lost, the substitute document or letter as well as the evidence concerning its identity with the document or letter lost shall be submitted within one month after the date on which the interested party noticed—or with due diligence should have noticed—the delay or the loss, and in no case later than six months after the expiration of the time limit applicable in the given case."
Rule 82(1)(d),https://www.wipo.int/pct/en/texts/rules/r82.html,"Any national Office or intergovernmental organization which has notified the International Bureau that it will do so shall, where a delivery service other than the postal authorities is used to mail a document or letter, apply the provisions of paragraphs (a) to (c) as if the delivery service was a postal authority. In such a case, the last sentence of paragraph (a) shall not apply but evidence may be offered only if details of the mailing were recorded by the delivery service at the time of mailing. The notification may contain an indication that it applies only to mailings using specified delivery services or delivery services which satisfy specified criteria. The International Bureau shall publish the information so notified in the Gazette."
Rule 82(1)(e),https://www.wipo.int/pct/en/texts/rules/r82.html,Any national Office or intergovernmental organization may proceed under paragraph (d):
